0,2024-12-18T05:15:00.0000Z
1,2024-12-25T03:54:00.0000Z
2,2024-12-31T03:26:00.0000Z
3,2025-01-07T19:55:00.0000Z
0,2025-01-16T14:41:00.0000Z
1,2025-01-23T15:13:00.0000Z
2,2025-01-30T17:41:00.0000Z
3,2025-02-06T03:52:00.0000Z
0,2025-02-15T00:58:00.0000Z
1,2025-02-22T04:24:00.0000Z
2,2025-03-02T06:55:00.0000Z
3,2025-03-07T12:02:00.0000Z
0,2025-03-16T12:12:00.0000Z
1,2025-03-23T14:59:00.0000Z
2,2025-04-01T18:25:00.0000Z
3,2025-04-06T20:47:00.0000Z
0,2025-04-15T01:31:00.0000Z
1,2025-04-22T23:55:00.0000Z
2,2025-05-01T04:27:00.0000Z
3,2025-05-06T06:17:00.0000Z
0,2025-05-14T15:23:00.0000Z
1,2025-05-22T07:11:00.0000Z
2,2025-05-30T12:56:00.0000Z
3,2025-06-04T16:13:00.0000Z
0,2025-06-13T04:37:00.0000Z
1,2025-06-20T14:14:00.0000Z
2,2025-06-29T21:44:00.0000Z
3,2025-07-04T04:05:00.0000Z
0,2025-07-12T16:55:00.0000Z
1,2025-07-19T20:41:00.0000Z
2,2025-07-29T05:03:00.0000Z
3,2025-08-03T17:18:00.0000Z
0,2025-08-11T03:37:00.0000Z
1,2025-08-18T03:41:00.0000Z
2,2025-08-27T11:51:00.0000Z
3,2025-09-02T07:07:00.0000Z
0,2025-09-09T12:47:00.0000Z
1,2025-09-16T10:53:00.0000Z
2,2025-09-25T18:54:00.0000Z
3,2025-10-01T01:13:00.0000Z
0,2025-10-09T20:26:00.0000Z
1,2025-10-15T18:13:00.0000Z
2,2025-10-25T01:39:00.0000Z
3,2025-10-31T18:18:00.0000Z
0,2025-11-08T03:37:00.0000Z
1,2025-11-14T02:03:00.0000Z
2,2025-11-23T09:37:00.0000Z
3,2025-11-30T10:04:00.0000Z
0,2025-12-07T10:57:00.0000Z
1,2025-12-13T11:41:00.0000Z
2,2025-12-22T19:15:00.0000Z
3,2025-12-30T01:31:00.0000Z
2,2026-01-06T18:05:00.0000Z
1,2026-01-12T22:20:00.0000Z
0,2026-01-21T07:11:00.0000Z
3,2026-01-29T14:18:00.0000Z
2,2026-02-05T03:00:00.0000Z
1,2026-02-11T14:48:00.0000Z
0,2026-02-19T18:15:00.0000Z
3,2026-02-28T02:11:00.0000Z
2,2026-03-06T11:39:00.0000Z
1,2026-03-13T04:27:00.0000Z
0,2026-03-21T04:55:00.0000Z
3,2026-03-30T11:58:00.0000Z
